AnneeChiffre;Date_Naissance;LieuNaissance;Sexe;Jugement;DateJugement;Centre
2017;18/09/2008;SOMB;Feminin;Oui;06/11/2017;Principal
2017;13/03/2017;KEUR DEMBA KHOKH;Masculin;Non;NULL;Principal
2017;02/01/1997;DAROU SINE;Masculin;Oui;15/03/2017;Principal
2017;25/06/2016;SOMB;Masculin;Oui;06/11/2017;Principal
2017;21/09/2017;PATAR LIA;Masculin;Non;NULL;Principal
2017;10/10/1996;DAROU SINE;Feminin;Oui;15/03/2017;Principal
2017;25/04/2008;SOMB;Masculin;Oui;06/11/2017;Principal
2017;01/01/2008;SOMB;Masculin;Oui;06/11/2017;Principal
2017;02/03/2008;NDIOURBEL DEMBARY;Masculin;Oui;27/03/2017;Principal
2017;12/04/2008;SOMB;Masculin;Oui;06/11/2017;Principal
2017;04/08/2007;SOMB;Feminin;Oui;06/11/2017;Principal
2017;04/05/2010;NDIOURBEL DEMBARY;Masculin;Oui;27/03/2017;Principal
2017;07/08/1994;NDOCK DIOUMA;Feminin;Oui;09/02/2017;Principal
2017;24/06/2017;SOMB;Masculin;Non;NULL;Principal
2017;12/03/2012;SOMB;Masculin;Oui;06/11/2017;Principal
2017;02/05/2008;PATAR LIA;Feminin;Oui;06/11/2017;Principal
2017;13/10/1992;SOMB;Feminin;Oui;15/03/2017;Principal
2017;18/05/2017;SOMB;Masculin;Non;NULL;Principal
2017;12/03/2012;SOMB;Masculin;Oui;06/11/2017;Principal
2017;25/03/1987;SOMB;Feminin;Oui;07/03/2017;Principal
2017;08/02/1970;DAROU SINE;Feminin;Oui;15/03/2017;Principal
2017;15/05/1985;FISSEL 2;Feminin;Oui;06/11/2017;Principal
2017;01/01/1998;NDIOURBEL SINE;Masculin;Oui;19/04/2017;Principal
2017;02/02/2017;SOMB;Feminin;Non;NULL;Principal
2017;02/03/1995;DAROU SINE;Feminin;Oui;15/03/2017;Principal
2017;02/02/2000;SOMB;Feminin;Oui;15/03/2017;Principal
2017;12/10/2007;SOMB;Masculin;Oui;15/03/2017;Principal
2017;01/01/1997;SOMB;Feminin;Oui;07/04/2017;Principal
2017;04/03/1983;DAROU SINE;Masculin;Oui;15/03/2017;Principal
2017;05/01/2015;SOMB;Masculin;Oui;05/01/2017;Principal
2017;10/06/2009;KEUR MACODOU;Feminin;Oui;15/03/2017;Principal
2017;10/01/1999;SOMB;Masculin;Oui;15/03/2017;Principal
2017;02/01/1998;DAROU SINE;Feminin;Oui;15/03/2017;Principal
2017;01/03/1995;PATAR LIA;Feminin;Oui;07/04/2017;Principal
2017;15/06/2006;KEUR MACODOU;Feminin;Oui;15/03/2017;Principal
2017;13/05/2011;KEUR MACODOU;Masculin;Oui;15/03/2017;Principal
2017;01/01/1997;FISSEL 2;Feminin;Oui;09/02/2017;Principal
2017;25/05/2017;FISSEL 1;Masculin;Non;NULL;Principal
2017;10/04/1976;SOMB;Feminin;Oui;15/03/2017;Principal
2017;10/02/2007;NDIEBEL;Masculin;Oui;07/04/2017;Principal
2017;04/05/2016;DAROU SINE;Feminin;Oui;15/03/2017;Principal
2017;10/04/2005;BADIARA;Feminin;Oui;15/03/2017;Principal
2017;29/11/1997;NDIEBEL;Feminin;Oui;15/03/2017;Principal
2017;05/08/1995;DAROU SINE;Feminin;Oui;15/03/2017;Principal
2017;26/08/2014;PATAR LIA;Masculin;Oui;03/05/2017;Principal
2017;03/06/1990;NDIEBEL;Feminin;Oui;15/03/2017;Principal
2017;02/02/1992;DAROU SINE;Feminin;Oui;15/03/2017;Principal
2017;01/01/1998;PATAR LIA;Masculin;Oui;15/03/2017;Principal
2017;06/04/2014;KEUR MACODOU;Feminin;Oui;09/02/2017;Principal
2017;06/08/1989;DAROU SINE;Masculin;Oui;15/03/2017;Principal
2017;06/02/2012;SOMB;Feminin;Oui;09/02/2017;Principal
2017;24/03/1979;KEUR MACODOU;Feminin;Oui;15/03/2017;Principal
2017;06/05/2017;PATAR LIA;Feminin;Non;NULL;Principal
2017;02/02/1999;DAROU SINE;Masculin;Oui;15/03/2017;Principal
2017;14/05/1972;SOMB;Feminin;Oui;15/03/2017;Principal
2017;16/01/2014;SOMB;Masculin;Oui;09/02/2017;Principal
2017;24/02/1998; BOUNE FASSOW;Masculin;Oui;15/03/2017;Principal
2017;02/03/1999;DAROU SINE;Feminin;Oui;15/03/2017;Principal
2017;14/12/2016;BOUNE FASSOW;Masculin;Non;NULL;Principal
2017;02/03/1982;DAROU SINE;Feminin;Oui;15/03/2017;Principal
2017;15/09/2008;NDIOURBEL DEMBARY;Feminin;Oui;09/02/2017;Principal
2017;01/01/1992;DAROU SINE;Feminin;Oui;15/03/2017;Principal
2017;02/03/2003;NDOCK SARE;Feminin;Oui;15/03/2017;Principal
2017;10/03/2006;NDIOURBELLE  DEMBARY;Feminin;Oui;09/02/2017;Principal
2017;20/05/2009;KEUR MACODOU;Feminin;Oui;15/03/2017;Principal
2017;21/11/2011;NDOCK SARE;Feminin;Oui;15/03/2017;Principal
2017;13/04/2011;SOMB;Feminin;Oui;09/02/2017;Principal
2017;21/04/1948;SOMB;Masculin;Oui;15/03/2017;Principal
2017;02/07/1988;PATAR LIA;Feminin;Oui;09/02/2017;Principal
2017;03/02/2010;NDOCK SARE;Feminin;Oui;15/03/2017;Principal
2017;24/01/2012;SOMB;Masculin;Oui;09/02/2017;Principal
2017;01/01/1999;BOUSTANE DIAW;Masculin;Oui;19/04/2017;Principal
2017;01/01/1994;NDOCK SARE;Feminin;Oui;15/03/2017;Principal
2017;07/03/1997;NDIOURBEL DEMBARY;Masculin;Oui;07/04/2017;Principal
2017;04/06/2014;BOUSTANE ARAFINA;Feminin;Oui;15/03/2017;Principal
2017;04/06/2014;BOUSTANE ARAFINA;Feminin;Oui;15/03/2017;Principal
2017;02/04/2012;MBENGANE;Masculin;Oui;15/03/2017;Principal
2017;10/11/1988;NDIOURBEL DEMBARY;Masculin;Oui;07/04/2017;Principal
2017;08/05/2002;SOMB;Masculin;Oui;09/02/2017;Principal
2017;10/02/2011;SOMB;Feminin;Oui;09/02/2017;Principal
2017;02/03/1997;PATAR LIA;Feminin;Oui;07/04/2017;Principal
2017;10/08/2011;DAROU SINE;Masculin;Oui;09/02/2017;Principal
2017;10/05/2006;SAKHMACK;Feminin;Oui;06/11/2017;Principal
2017;30/11/2016;MBENGANE;Masculin;Non;NULL;Principal
2017;18/04/2017;BOUNE FASSOW;Feminin;Non;NULL;Principal
2017;02/02/1995;DAROU SINE;Masculin;Oui;15/03/2017;Principal
2017;07/01/2017;TOUBA SINE;Feminin;Non;NULL;Principal
2017;01/03/2008;BANANE;Feminin;Oui;06/11/2017;Principal
2017;26/11/2015;KEUR SERIGNE NDIAKHATE;Feminin;Oui;15/03/2017;Principal
2017;15/08/2016;FISSEL1;Feminin;Non;NULL;Principal
2017;01/03/2001;NDOCK SARE;Feminin;Oui;07/04/2017;Principal
2017;25/09/2016;DRAOU SINE;Masculin;Non;NULL;Principal
2017;04/07/2016;TOUBA SINE;Feminin;Non;NULL;Principal
2017;01/01/2017;NDOCK SARE;Masculin;Non;NULL;Principal
2017;05/05/1997;NDOCK SARE;Feminin;Oui;07/04/2017;Principal
2017;30/03/2017;NDIEBEL;Masculin;Non;NULL;Principal
2017;07/01/2017;NDOCK SARE;Feminin;Non;NULL;Principal
2017;25/11/2016;NDOCK SARE;Feminin;Non;NULL;Principal
2017;22/01/2017;NDOCK SARE;Feminin;Non;NULL;Principal
2017;25/06/2017;PATAR LIA;Feminin;Non;NULL;Principal
2017;01/05/1984;SOMB;Masculin;Oui;19/04/2017;Principal
2017;01/03/2003;NDOCK SARE;Masculin;Oui;07/04/2017;Principal
2017;03/11/2016;KEUR MEDOUNE;Feminin;Non;NULL;Principal
2017;01/01/2003;KEUR SERIGNE NDIAKHATE;Masculin;Oui;15/03/2017;Principal
2017;20/10/1993;KEUR MACODOU;Feminin;Oui;15/03/2017;Principal
2017;09/09/2016;METH;Masculin;Non;NULL;Principal
2017;01/05/1992;SOMB;Feminin;Oui;07/04/2017;Principal
2017;02/04/1999;SOMB;Masculin;Oui;15/03/2017;Principal
2017;15/01/2017;NDOCK SARE;Feminin;Non;NULL;Principal
2017;08/10/2016;NDOCK SARE;Masculin;Non;NULL;Principal
2017;02/04/1983;KEUR SERIGNE NDIAKHATE;Feminin;Oui;15/03/2017;Principal
2017;19/06/2017;DIAMBEYE;Masculin;Oui;NULL;Principal
2017;03/11/1987;SAKHMACK;Feminin;Oui;15/03/2017;Principal
2017;16/01/2017;KEUR AMADOU DIOP;Masculin;Non;NULL;Principal
2017;10/12/1979;NDIOURBEL SINE;Masculin;Oui;07/06/2017;Principal
2017;08/05/1993;SOMB;Feminin;Oui;15/03/2017;Principal
2017;02/09/2016;GOSSAS VILLAGE;Feminin;Non;NULL;Principal
2017;06/05/1955;SOMB;Feminin;Oui;15/03/2017;Principal
2017;05/05/2005;PATAR LIA;Feminin;Oui;09/02/2017;Principal
2017;02/06/2008;KEUR NDIOUGA;Feminin;Oui;15/03/2017;Principal
2017;16/04/2017;NDOCK DIOUMA;Feminin;Non;NULL;Principal
2017;01/05/1979;PATAR LIA;Masculin;Oui;15/03/2017;Principal
2017;20/04/2016;GOSSAS;Feminin;Non;NULL;Principal
2017;29/01/2017;FISSEL1;Masculin;Non;NULL;Principal
2017;05/06/2017;NDOCK DIOUMA;Feminin;Non;NULL;Principal
2017;01/01/1992;SOMB NGANEME;Feminin;Oui;15/03/2017;Principal
2017;24/09/2017;PATAR LIA;Masculin;Non;NULL;Principal
2017;01/02/2013;KEUR NDIOUGA;Feminin;Oui;15/03/2017;Principal
2017;25/01/2017;GOSSAS VILLAGE;Feminin;Non;NULL;Principal
2017;05/01/1997;NDIEBEL;Feminin;Oui;15/03/2017;Principal
2017;22/05/2017;NDOCK DIOUMA;Feminin;Non;NULL;Principal
2017;21/01/2017;DAROU SINE;Masculin;Non;NULL;Principal
2017;03/04/2000;SOUMBEL KEUR LATYR;Feminin;Oui;07/06/2017;Principal
2017;04/03/2010;KEUR NDIOUGA;Feminin;Oui;15/03/2017;Principal
2017;28/01/2017;NDIEBEL;Masculin;Non;NULL;Principal
2017;10/10/1995;NDIOURBEL SINE;Feminin;Oui;15/03/2017;Principal
2017;22/05/2017;NDOCK DIOUMA;Masculin;Non;NULL;Principal
2017;15/12/2016;SAKHMACK SERERE;Feminin;Non;NULL;Principal
2017;07/02/2009;KEUR NDIOUGA;Masculin;Oui;15/03/2017;Principal
2017;24/12/2016;FISSEL2;Feminin;Non;NULL;Principal
2017;02/04/1997;NDIOURBEL SINE;Feminin;Oui;15/03/2017;Principal
2017;01/01/2008;KEUR SERIGNE DIAKHATE;Masculin;Oui;06/11/2017;Principal
2017;06/08/2016;KEUR NDIOUGA;Feminin;Non;NULL;Principal
2017;01/01/2002;BANANE;Masculin;Oui;15/03/2017;Principal
2017;03/02/2010;KEUR SERIGNE NDIAKHATE;Masculin;Oui;15/03/2017;Principal
2017;10/06/2016;PATAR LIA;Feminin;Non;NULL;Principal
2017;01/01/2006;KEUR SERIGNE DIAKHATE;Masculin;Oui;06/11/2017;Principal
2017;30/08/2016;SOMB;Feminin;Non;NULL;Principal
2017;04/05/1997;PATAR LIA;Feminin;Oui;03/05/2017;Principal
2017;05/10/2017;SOUMBEL KEUR LATYR;Masculin;Non;NULL;Principal
2017;14/01/1996;DAROU SINE;Feminin;Oui;15/03/2017;Principal
2017;17/09/2016;KEUR SERIGNE NDIAKHATE;Feminin;Non;NULL;Principal
2017;02/04/2010;NDIOURBEL SINE;Masculin;Oui;15/03/2017;Principal
2017;12/04/1985;KEUR SERIGNE DIAKHATE;Feminin;Oui;06/11/2017;Principal
2017;01/01/1997;KEUR SERIGNE NDIAKHATE;Feminin;Oui;07/04/2017;Principal
2017;27/01/2017;BOUNE FASSOW;Masculin;Non;NULL;Principal
2017;02/04/1988;SOUMBEL KEUR LATYR;Feminin;Oui;15/03/2017;Principal
2017;21/08/2016;SOMB;Masculin;Non;NULL;Principal
2017;01/01/1994;PATAR LIA;Feminin;Oui;15/03/2017;Principal
2017;13/03/2009;FISSEL2;Feminin;Oui;06/11/2017;Principal
2017;01/01/1975;BOUNE FASSOW;Feminin;Oui;15/03/2017;Principal
2017;01/02/2017;KEUR YABY;Feminin;Non;NULL;Principal
2017;03/02/1992;NDIOURBEL SINE;Masculin;Oui;15/03/2017;Principal
2017;23/02/2016;KEUR DEMBA;Masculin;Non;NULL;Principal
2017;12/03/1999;FISSEL2;Feminin;Oui;06/11/2017;Principal
2017;06/02/2017;FISSEL1;Masculin;Non;NULL;Principal
2017;30/09/2016;GOSSAS VILLAGE;Masculin;Non;NULL;Principal
2017;06/04/2017;SOMB;Masculin;Non;NULL;Principal
2017;19/06/2017;BOUNE FASSOW;Masculin;Non;NULL;Principal
2017;06/02/2017;FISSEL2;Masculin;Non;NULL;Principal
2017;31/01/2017;LONDIOR;Masculin;Non;NULL;Principal
2017;24/06/2017;BANANE;Masculin;Non;NULL;Principal
2017;17/10/2017;PATAR LIA;Feminin;Non;NULL;Principal
2017;27/04/2012;NDOCK SARE;Masculin;Oui;15/03/2017;Principal
2017;07/11/2017;GASSELLE;Feminin;Non;NULL;Principal
2017;08/07/2009;SOMB;Masculin;Oui;09/02/2017;Principal
2017;07/06/1995;NDOCK SARE;Feminin;Oui;15/03/2017;Principal
2017;17/01/2017;NDOCK SARE;Masculin;Non;NULL;Principal
2018;09/02/2011;SOMB;Feminin;Oui;15/03/2017;Principal
2017;18/10/2017;NDIEBEL;Feminin;Non;NULL;Principal
2017;02/04/1994;NDOCK SARE;Masculin;Oui;15/03/2017;Principal
2017;30/06/2017;NDOCK SARE;Feminin;Non;NULL;Principal
2017;27/02/2015;SOMB;Feminin;Oui;09/02/2017;Principal
2017;27/12/2016;NDOCK SARE;Feminin;Non;NULL;Principal
2017;16/02/1999;NDOCK SARE;Masculin;Oui;15/03/2017;Principal
2017;10/01/2008;KEUR YORO;Masculin;Oui;09/02/2017;Principal
2017;18/07/2017;MBAGANE;Masculin;Non;NULL;Principal
2017;06/05/1955;SOMB;Feminin;Oui;15/03/2017;Principal
2017;15/01/2006;KEUR YORO;Feminin;Oui;09/02/2017;Principal
2017;10/01/2010;SOMB;Feminin;Oui;09/02/2017;Principal
2017;08/05/1993;NDOCK SARE;Feminin;Oui;15/03/2017;Principal
2017;01/02/1999;BADIARA;Masculin;Oui;09/02/2017;Principal
2017;02/04/2009;NDOCK SARE;Masculin;Oui;15/03/2017;Principal
2017;10/10/2007;SOMB;Masculin;Oui;09/02/2017;Principal
2017;20/03/1961;NDOCK SARE;Masculin;Non;NULL;Principal
2017;11/11/2016;NDIEBEL;Masculin;Non;NULL;Principal
2017;19/06/2017;NDEMENE;Feminin;Non;NULL;Principal
2017;08/01/2007;SOMB;Masculin;Oui;15/03/2017;Principal
2017;19/10/2016;KEUR YABY;Feminin;Non;NULL;Principal
2017;14/06/2010;SOMB;Feminin;Oui;09/02/2017;Principal
2017;25/02/1994;SOMB;Feminin;Oui;15/03/2017;Principal
2017;29/11/2016;BANANE;Masculin;Non;NULL;Principal
2017;17/12/2009;KEUR NDIOUGA;Feminin;Oui;06/11/2017;Principal
2017;25/01/1987;SOMB;Feminin;Oui;15/03/2017;Principal
2017;01/05/2016;KEUR YABY;Feminin;Non;NULL;Principal
2017;03/12/2011;KEUR YORO;Masculin;Oui;07/04/2017;Principal
2017;01/03/1998;SOMB;Masculin;Oui;15/03/2017;Principal
2017;10/05/1993;SOMB;Masculin;Oui;15/03/2017;Principal
2017;12/05/1996;NDOCK SARE;Masculin;Oui;06/11/2017;Principal
2017;11/06/2017;SAKHMACK;Feminin;Non;NULL;Principal
2017;15/01/1981;SOUMBEL KEUR LATYR;Masculin;Oui;09/02/2017;Principal
2017;18/10/1998;NDOCK SARE;Feminin;Oui;15/03/2017;Principal
2017;15/11/2015;SOMB;Feminin;Oui;09/02/2017;Principal
2017;14/11/2016;KEUR ALY NDIAYE;Masculin;Non;NULL;Principal
2017;06/09/2017;NDOCK DIOUMA LEOUROU;Feminin;Non;NULL;Principal
2017;13/08/2000;PATAR LIA;Feminin;Oui;15/03/2017;Principal
2017;01/02/1996;SOMB;Masculin;Oui;15/03/2017;Principal
2017;08/02/2017;BOUNE FASSOW;Masculin;Non;NULL;Principal
2017;04/03/2007;SOMB;Masculin;Oui;15/03/2017;Principal
2017;21/06/2017;BADIARA;Masculin;Non;NULL;Principal
2017;03/03/1999;NDOCK SARE;Feminin;Oui;09/02/2017;Principal
2017;04/12/2000;MOUGOUNIANE;Masculin;Oui;15/03/2017;Principal
2017;25/03/2007;PATAR LIA;Masculin;Oui;15/03/2017;Principal
2017;02/08/2017;SOMB;Masculin;Non;NULL;Principal
2017;20/12/2016;NDOCK DIOUMA LEOUROU;Feminin;Non;NULL;Principal
2017;01/04/1997;MOUNGOUNIANE;Masculin;Oui;15/03/2017;Principal
2016;15/10/2016;KEUR MACODOU;Masculin;Non;NULL;Principal
2017;03/07/2010;PATAR LIA;Masculin;Oui;06/11/2017;Principal
2017;02/02/2002;NDIOURBEL SINE;Feminin;Oui;15/03/2017;Principal
2017;10/05/2011;FISSEL1;Masculin;Oui;09/02/2017;Principal
2016;15/06/2016;SOMB;Masculin;Non;NULL;Principal
2017;01/02/1972;MBENGANE;Feminin;Oui;15/03/2017;Principal
2017;02/03/2008;NDIOURBEL SINE;Feminin;Oui;15/03/2017;Principal
2017;01/02/2005;PATAR LIA;Feminin;Oui;09/02/2017;Principal
2017;16/03/2011;FISSEL1;Masculin;Oui;09/02/2017;Principal
2017;01/02/2008;PATAR LIA;Feminin;Oui;06/11/2017;Principal
2016;03/11/2016;BOUNE FASSOW;Masculin;Non;NULL;Principal
2017;02/07/2010;PATAR LIA;Feminin;Oui;06/11/2017;Principal
2017;03/07/2017;BOUNE FASSOW;Feminin;Non;NULL;Principal
2016;08/12/2016;PATAR LIA;Feminin;Non;NULL;Principal
2017;26/06/2017;SOMB;Masculin;Non;NULL;Principal
2017;01/02/1985;BANANE;Feminin;Oui;05/03/2017;Principal
2017;01/07/2007;PATAR LIA;Masculin;Oui;06/11/2017;Principal
2017;02/07/2007;SAKHMACK;Feminin;Oui;07/06/2017;Principal
2017;01/05/2001;BANANE;Masculin;Oui;15/03/2017;Principal
2017;18/07/2017;MBENGANE;Feminin;Non;NULL;Principal
2016;04/02/2016;FISSEL 1;Feminin;Non;NULL;Principal
2017;25/02/1952;BANANE;Masculin;Oui;15/03/2017;Principal
2017;30/05/2017;KEUR MEDOUNE;Masculin;Non;NULL;Principal
2016;02/12/2016;METH;Feminin;Non;NULL;Principal
2017;17/04/1995;SOMB;Masculin;Oui;09/02/2017;Principal
2017;02/03/1990;FISSEL2;Feminin;Oui;07/06/2017;Principal
2017;20/12/2010;FISSEL 1;Masculin;Oui;15/03/2017;Principal
2017;03/11/2017;FISSEL2;Feminin;Non;NULL;Principal
2017;04/04/2010;SOMB;Masculin;Oui;09/02/2017;Principal
2016;14/08/2016;NDIEBEL;Masculin;Non;NULL;Principal
2017;17/02/2017;KEUR MEDOUNE;Feminin;Non;NULL;Principal
2017;14/02/2008;FISSEL ;Feminin;Oui;15/03/2017;Principal
2017;01/05/1967;GAPASSEL;Feminin;Oui;07/04/2017;Principal
2017;22/03/2017;SOUMBEL KEUR LATYR;Masculin;Non;NULL;Principal
2017;19/10/2017;SAKHMACK;Masculin;Non;NULL;Principal
2017;07/09/2008;FISSEL 1;Masculin;Oui;15/03/2017;Principal
2017;01/01/1999;FISSEL2;Masculin;Oui;09/02/2017;Principal
2016;02/12/2016;NDIEBEL;Feminin;Non;NULL;Principal
2017;12/04/1993;SOMB;Feminin;Oui;09/02/2017;Principal
2017;05/01/2011;FISSEL 1;Feminin;Oui;15/03/2017;Principal
2016;17/09/2016;NDIOURBEL SINE;Masculin;Non;NULL;Principal
2017;02/03/1977;GAPASSEL;Feminin;Oui;07/04/2017;Principal
2017;19/06/2017;NDOCK PEULH;Masculin;Non;NULL;Principal
2017;28/10/2016;BANANE;Masculin;Non;NULL;Principal
2017;02/04/1995;GAPASSEL;Masculin;Oui;07/04/2017;Principal
2017;18/04/1982;SOMB;Feminin;Oui;07/06/2017;Principal
2017;26/11/2017;PATAR LIA;Masculin;Non;NULL;Principal
2017;24/10/1988;SOMB;Feminin;Oui;07/06/2017;Principal
2017;13/09/2009;GAPASSEL;Feminin;Oui;09/02/2017;Principal
2017;18/06/1996;SOMB;Masculin;Oui;09/02/2017;Principal
2017;04/08/2008;SOMB;Feminin;Oui;09/02/2017;Principal
2017;12/01/1989;SOMB;Masculin;Oui;09/02/2017;Principal
2017;20/07/2005;GAPASSEL;Feminin;Oui;09/02/2017;Principal
2017;02/08/2017;NDIEBEL;Feminin;Non;NULL;Principal
2017;01/03/1993;SOMB;Feminin;Oui;09/02/2017;Principal
2017;01/03/2000;GAPASSEL;Masculin;Oui;07/04/2017;Principal
2017;05/12/1978;SOMB;Feminin;Oui;09/02/2017;Principal
2017;12/04/2017;SOMB;Masculin;Non;NULL;Principal
2017;14/08/1960;SOMB;Masculin;Oui;09/02/2017;Principal
2017;01/02/2002;GAPASSEL;Masculin;Oui;07/04/2017;Principal
2017;03/04/2010;SOMB;Feminin;Oui;09/02/2017;Principal
2017;30/11/1987;GAPASSEL;Feminin;Oui;09/02/2017;Principal
2016;02/12/2016;NDIOURBEL SINE;Masculin;Non;NULL;Principal
2017;14/03/2007;SOMB;Masculin;Oui;09/02/2017;Principal
2017;04/02/1998;NDIOURBEL SINE;Masculin;Oui;15/03/2017;Principal
2017;18/04/2006;SOMB;Masculin;Oui;09/02/2017;Principal
2017;01/01/1992;GAPASSEL;Feminin;Oui;07/04/2017;Principal
2016;18/09/2016;NDIOURBEL SINE;Masculin;Non;NULL;Principal
2017;13/10/2005;GAPASSEL;Feminin;Oui;09/02/2017;Principal
2017;09/11/2017;SAKHMACK;Feminin;Non;NULL;Principal
2017;18/03/2013;SOMB;Feminin;Oui;09/02/2017;Principal
2017;20/07/2017;KEUR SERIGNE NDIAKHATE;Masculin;Non;NULL;Principal
2017;14/01/2015;SOMB;Masculin;Oui;09/02/2017;Principal
2016;09/07/2016;SOMB;Feminin;Non;NULL;Principal
2017;28/12/1987;SOMB;Feminin;Oui;09/02/2017;Principal
2017;02/05/1997;GAPASSEL;Masculin;Oui;07/04/2017;Principal
2017;18/09/2006;GAPASSEL;Feminin;Oui;09/02/2017;Principal
2017;01/02/1994;NDOCK SARE;Feminin;Oui;19/04/2017;Principal
2017;28/11/2017;FISSEL2;Feminin;Non;NULL;Principal
2017;30/06/2005;GAPASSEL;Masculin;Oui;09/02/2017;Principal
2017;18/12/2017;METH;Masculin;Non;NULL;Principal
2017;02/04/1987;GAPASSEL;Feminin;Oui;07/04/2017;Principal
2016;03/12/2016;NDIEBEL;Masculin;Non;NULL;Principal
2017;15/03/2017;METH;Masculin;Non;NULL;Principal
2017;16/08/2017;FISSEL 2;Masculin;Non;NULL;Principal
2016;23/11/2016;NDIOURBEL DEMBARY;Feminin;Non;NULL;Principal
2017;30/11/2005;GAPASSEL;Feminin;Oui;09/02/2017;Principal
2017;02/04/1993;GAPASSEL;Feminin;Oui;07/04/2017;Principal
2017;07/10/2006;KEUR DEMBA;Feminin;Oui;06/11/2017;Principal
2017;09/02/2008;SOMB;Feminin;Oui;09/02/2017;Principal
2017;02/04/2010;SOMB;Masculin;Oui;09/02/2017;Principal
2017;20/03/2008;SOMB;Masculin;Oui;09/02/2017;Principal
2016;28/09/2016;NDOUCK DIOUMA;Feminin;Non;NULL;Principal
2017;30/09/1999;GAPASSEL;Feminin;Oui;09/02/2017;Principal
2017;02/04/2015;SOMB;Masculin;Oui;09/02/2017;Principal
2017;25/10/2004;KEUR DEMBA KHOK;Masculin;Oui;06/11/2017;Principal
2016;29/11/2016;GOSSAS VILLAGE;Masculin;Non;NULL;Principal
2017;13/10/2017;NDIEBEL;Feminin;Non;NULL;Principal
2017;02/04/2012;SOMB;Masculin;Oui;09/02/2017;Principal
2017;01/01/2009;GAPASSEL;Masculin;Oui;09/02/2017;Principal
2017;05/09/2010;BOUSTANE LO;Masculin;Oui;15/03/2017;Principal
2016;13/11/2016;SOUMBEL KEUR LATYR;Masculin;Non;NULL;Principal
2017;13/03/2017;PATAR LIA;Masculin;Non;NULL;Principal
2016;16/10/2016;SAKHMACK;Feminin;Non;NULL;Principal
2017;01/01/1967;GAPASSEL;Masculin;Oui;09/02/2017;Principal
2017;31/10/2017;FISSEL2;Feminin;Non;NULL;Principal
2017;15/01/2006;KEUR DEMBA;Masculin;Oui;09/02/2017;Principal
2016;13/07/2016;NDIOURBEL SINE;Feminin;Non;NULL;Principal
2017;27/02/2014;KEUR DEMBA;Feminin;Oui;09/02/2017;Principal
2017;18/11/2016;FISSEL2;Masculin;Non;NULL;Principal
2017;02/09/2005;GAPASSEL;Masculin;Oui;09/02/2017;Principal
2017;22/11/2007;FISSEL2;Masculin;Oui;07/06/2017;Principal
2017;04/09/2017;SOUMBEL KEUR LATYR;Feminin;Non;NULL;Principal
2017;10/02/1990;SOMB;Feminin;Oui;15/03/2017;Principal
2017;01/01/1997;SOUMBEL KEUR LATYR;Feminin;Oui;15/03/2017;Principal
2016;10/01/2005;KEUR MACODOU;Masculin;Oui;21/02/2016;Principal
2017;16/08/1999;GAPASSEL;Feminin;Oui;09/02/2017;Principal
2017;23/01/1989;MBENGANE;Feminin;Oui;09/02/2017;Principal
2016;05/01/2005;KEUR MACODOU;Masculin;Oui;21/02/2016;Principal
2017;01/01/1997;GASSEL;Masculin;Oui;15/03/2017;Principal
2017;09/12/2016;SOMB;Feminin;Non;NULL;Principal
2017;02/03/2009;NDOCK DIOUMA COUMBA;Masculin;Oui;15/03/2017;Principal
2017;30/09/1999;GAPASSEL;Feminin;Oui;09/02/2017;Principal
2017;08/03/2017;MBENGANE;Feminin;Non;NULL;Principal
2017;02/12/1992;NDOCK DIOUMA COUMBA;Feminin;Oui;15/03/2017;Principal
2016;15/09/2005;GOSSAS VILLAGE;Masculin;Oui;21/12/2016;Principal
2017;30/10/1999;GAPASSEL;Feminin;Oui;09/02/2017;Principal
2017;10/02/2011;FISSEL1;Masculin;Oui;15/03/2017;Principal
2017;03/09/1992;SOMB;Feminin;Oui;09/02/2017;Principal
2016;12/02/2004;GOSSAS VILLAGE;Feminin;Oui;21/12/2016;Principal
2017;02/03/2007;NDOCK DIOUMA COUMBA;Feminin;Oui;15/03/2017;Principal
2017;09/01/2013;SOMB;Masculin;Oui;09/02/2017;Principal
2017;01/02/2003;GAPASEL;Masculin;Oui;09/02/2017;Principal
2017;10/09/2010;SOMB;Masculin;Oui;09/02/2017;Principal
2017;18/03/2009;FISSEL1;Feminin;Oui;15/03/2017;Principal
2017;15/07/2017;BOUNE FASSOW;Masculin;Non;NULL;Principal
2016;27/04/2016;KEUR MACODOU;Feminin;Non;NULL;Principal
2017;10/03/2007;SOMB;Masculin;Oui;09/02/2017;Principal
2017;18/09/2004;GAPASSEL;Feminin;Oui;09/02/2017;Principal
2017;08/03/2017;NDIOURBEL SINE;Feminin;NON;NULL;Principal
2017;22/07/1999;KEUR YABI;Masculin;Oui;15/03/2017;Principal
2017;06/10/2017;SOUMBEL KEUR LATYR;Feminin;Non;NULL;Principal
2016;15/12/2016;SOMB;Feminin;Non;NULL;Principal
2017;31/01/2017;LONDIOR;Feminin;Non;NULL;Principal
2017;02/03/2004;GAPASSEL;Masculin;Oui;09/02/2017;Principal
2017;07/12/2016;DIENDER;Masculin;Non;NULL;Principal
2016;17/12/2016;BANANE;Masculin;Non;NULL;Principal
2017;21/08/2017;NDOCK SARE;Feminin;Non;NULL;Principal
